প্লাস্টিক এর চাল থেকে ভাত হয় কীভাবে ?,neutral
ইয়া আল্লাহ আপনি আমাদের রক্ষা করুন অতি মুনাফালোভীদের কাছ থেকে।,neutral
প্লাস্টিকের চালের কেজি কি দশ টাকা?,neutral
চিলে কান নিয়েছে শুনে প্রশাসন আগে কান হাতিয়ে দেখছেন যে কান ঠিক আছে কি-না। আর প্রশাসন নিশ্চিৎ হওয়ার আগেই আমরা চিলের পিছনে দৌড়াচ্ছি। হায়রে আম-জনতা! এক কেজি প্লাস্টিকের দাম কত তা কি আমরা ভেবে দেখেছি?,neutral
প্লাস্টিকের চাল সম্পূর্ন অবাস্তব ও কাল্পনিক বিষয়।,neutral
গণমাধ্যমে ঢালাও ভাবে প্রচার করে সচেনতা বৃদ্ধি করা হউক। যারা এসব অভিযান পরিচালনা করছেন তাদেরকে অভিবাদন জানানো উচিত যেন তারা ভবিষ্যতে এভাবে ভেজাল মুক্ত পরিবেশ গড়ে তোলার উৎসাহ পান।,neutral
এই চাল আমদানি ও বিক্রির সাথে জড়িত তাদের প্রত্যেকের ফাঁসি হওয়া উচিত।,neutral
"এত এত সুবিধা দিতেছে , তাও কেন দূর্নীতি করে? ভাইরে , লাভ করেন সমস্যা নাই । জিনিসটা ভাল দিয়েন।",neutral
"সর্বনাশ! দেরি না করে কঠোর সাজা দিন, তা হলে অন্য কেউ সাহস পাবে না। ভাতের ১২টা বেজে গেল তা হলে।",neutral
"খাবার দাবারে ভ্যাজাল ধরা পরলে অনেক বড় অঙ্কের (১ কোটি বা ১০ কোটি) জরিমানার বাবস্থা করা হোক, যাতে দোষি বাক্তি আর জীবনে বাজাল জিনিষ সরবরাহ করার সাহস না পায়।প্রায়ই দেখা যায় জরিমানা করার পরও বহাল তবিয়তে ভ্যাজাল ব্যাবসা চলমান থাকে।",neutral
প্লাস্টিকের চাল আমি বিশ্বাস করি না। এক কেজি প্লাস্টিক দিয়ে কয় কেজি চাল হবে? ওজন কার বেশি?,neutral
প্লাস্টিকের চালের আমদানি ও বিক্রির সাথে যারা যারা জড়িত তাদের আইনের আউতায় এনে কঠিন শাস্তি দেওয়া হউক।,neutral
"কেউ যদি মুনাফা করার জন্য এটা করে থাকে তাহলে প্রশ্ন যে , ১ কেজি চালের দাম ৫০/৬০ টাকা সেই টাকায় কি ১ কেজি প্লাস্টিক পাওয়া যাবে ?",neutral
হিহিহিহিহিহিহিহিহিহিহিহিহিহিহিহিহিহিহিহি,neutral
এই চাল খেলে যদি মিনিমাম আর ১ সপ্তাহ ক্ষিদা না লাগে । তাইলে এই চাল মার্কেটে অনুমোদন দেওয়া উচিৎ। কারণ এই চাল দেশের উন্নয়নে মারাত্মক ভূমিকা রাখবে বলে ধারনা করছি।,neutral
আপনি কি খোচা মারা কথা ছাড়া বলতে শেখেননি?,neutral
"প্লাষ্টিক চাল উদ্ভাবককে পুরস্কৃত করে, এই চালের প্রযুক্তি উন্নয়নের মাধ্যমে বাংলাদেশ চাল উৎপাদনে পৃথিবীর ১ নম্বর হবে পারবে বলে আশা করি।",neutral
"আসল হোতাদের প্রশাসনের মুখোশ খুলে মুখে চুন-কালি মাখিয়ে, মাথা ন্যাড়া করে জনগণের হাতে তুলে দেয়ার জন্য অনুরোধ থাকলো।",neutral
আমার আলমারি তে একটি আগিলা দিনে মেডেল আছে। তাকে নোবেলজয়ী হিসেবে দিতে চাই। যদিও চীনাদের বাজারে অনেক আগেই প্লাস্টিকের চাল পাওয়া গেছে। তবে চীন সরকার কঠোর হওয়ায় এখন সব এই দেশে ভীড় করতেছে। শক্ত হাতে পদক্ষেপ নিতে হবে।,neutral
"ভিক্ষে করুন, ফ্রিতেই পাবেন।",neutral
এরকম চাল কখনই তৈরী হয় না। আসবাব ও পাত্র বানানোর জন্য প্রস্তুত প্ল্যাস্টিক গ্র্যানিউলকে চাল হিসেবে চালিয়ে দিচ্ছে এক শ্রেণীর ব্যবসায়ীরা।,neutral
এখনতো দোকানে গ্যাসলাইট দিয়ে চাল পুড়িয়ে দেখে নিতে হবে। দেখতে হবে চাল গলে যায় না মুড়ি হয়। বাঙালি প্লাস্টিকের মুড়ি খা!,neutral
প্লাস্টিকের চাল বলে আসলে কিছু নেই। আমরা ইন্টারনেট থেকে যেটা দেখে থাকি সেটা আসলে চালের মতো দেখতে এক ধরনের আঠা।,neutral
"বেশি করে আলু খান, প্লাস্টিকের উপর চাপ কমান।",neutral
প্লাস্টিকের চাল যদি আমরা খেয়ে হজম করতে পারি তাহলে সকল ভেজাল খাবার খাওয়ার অনুমতি দেওয়া উচিত।,neutral
দেশের মানুষ আসল ঘটনা জানে।,neutral
"এবার আশাকরি আগুন সন্ত্রাসী, বোমাবাজ ও মানুষের পুড়িয়ে মারার কারিগরসহ অপরাধীরা পালাবে এবং জনগণ সুষ্ঠু সুন্দর ও নিরপেক্ষ পরিবেশে ভোট দিতে সক্ষম হবে। জয় বাংলা, জিতবে এবার নৌকা।",neutral
"এই স্বীকারোক্তি এটাই প্রমাণ করে, এতোদিন সুষ্ঠু নির্বাচনের পরিবেশ ছিল না। আশা করা যায় তারা বুঝবে, নির্বাচনে করলে সেটা জনগণ ভালো চোখে দেখে না।",neutral
২২ তারিখের পর প্রশাসন সরকারের কথা শুনবে না: ঐক্যফ্রন্ট,neutral
"নির্বাচনের পরিবেশ যে সরকার বিরোধীদের জন্য অনুকুল নয়, সেটা স্বীকার করার জন্য ধন্যবাদ",neutral
"আজকে তো প্রথম দিন, আগামী কাল থেকে আসল পরীক্ষা শুরু। লেটস্ ‍সী",neutral
একটু হালকা শীত ছাড়া এখন মনোরম পরিবেশ বিরাজ করসে,neutral
এরকম ক্ষমতাহীন সেনা মোতায়েনের কি দরকার ছিল। সেনাদেরকে তো কোনো ক্ষমতায় দেওয়া হয়নি।,neutral
মির্জা আব্বাসের জনপ্রিয়তা এত কমে নাই!,neutral
"জনগণ সুষ্ঠু, সুন্দর ও নিরপেক্ষ পরিবেশে ভোট দিতে সক্ষম হবে।",neutral
"আওয়ামীলীগ বললে হয় অভিযোগ, বিএনপি বললে হয় নালিশ! পোড়া কপাল",neutral
সেনাবাহিনীর সহায়তা নিন ভোট ডাকাতি রুখে দিন,neutral
আ. লীগ এর মতে বর্তমান পরিবেশ তো উন্নতই ছিল। উনারা আরো উন্নতি বলতে ঠিক কি বোঝাতে চাইছেন বুঝলাম না।,neutral
"সেনাবাহিনী যদি ঠিক মতো দায়িত্ব পালন না করে, একটি দলকে সমর্থন দিয়ে নিজেদের বিতর্কিত করে তবে অবশ্যই তাদের দেশপ্রেম নিয়ে প্রশ্ন উঠবে। তাদের বিরুদ্ধে বছরের পর বছর মানুষ বলবে।",neutral
এতদিন তার মানে খারাপ ছিলো!,neutral
"জোর করে ক্ষমতায় বসার সব পরিকল্পনা করেও আওয়ামি লীগ ভীত। ষড়যন্ত্র করে বিএনপিকে ফাঁসানো ওদের কাজ, তারপর মিথ্যা মামলা দিয়ে রিমানড আর হয়রানি করা মানুষ জানে। আওয়ামি ক্ষমতাও আসলেও জনগণ জানে তা হবে চুরির এবং জবরদখল।",neutral
"সংবাদ সম্মেলনে বলা হয়, ‘সারা দেশে নির্বাচনী সহিংসতায় আওয়ামী লীগের ৫ জন নেতা কর্মী নিহত হয়েছেন এবং আড়াই শ’র বেশি নেতা কর্মীকে আহত করা হয়েছে। এ ছাড়া বেশ কিছু সংখ্যালঘু সম্প্রদায়ের বাড়িতে আক্রমণ করা হয়েছে বলেও দাবি করা হয়।’ কিন্তু দেশে কে কাকে হামলা করছে, কে কাকে প্রচার চালাতে দেয় না, এটি সবাই জানে।",neutral
"রাজনীতিই শক্তি, রাজনীতিই মুক্তি, রাজনীতিই ক্ষমতার উত্স, রাজনীতিই দ্রুত সম্পদশালী হবার একমাত্র পথ। এখন কে না চাইবে এই লোভনীয় বিষয়গুলো নিয়ে কথা বলতে! সমাজ নিয়ে কি মাথা ঘামানোর কাহারো সময় আছে, এ শুধুই সময় অপচয়। এই দেশে রাজনীতিই এখন সকল তন্ত্রের মূল যন্ত্র!",neutral
"এই ঘটনায় শুধু যে দুজন মরেছে তা নয় , সামনে ধুকে ধুকে মরবে ঐশি ও তার ভাই । আসলে একদিনের বেবধানে একটি পরিবার ধ্বংস হয়ে গেল । আসলে একটি পরিবারকে ধ্বংস করার জন্য একজন মাদকাসক্তই যথেষ্ট । এই সব মাদকাশক্তরা শুধু পরিবারের নয় সমাজেরও বোঝা । তাই মাদকের বিরুদ্ধে আমাদের প্রতিরোধ গড়ে তূলতে হবে এবং একান্তই যারা মাদকাসক্ত হয়ে পড়বে তাদের দ্রুত চিকিৎসার বেবস্থা করতে হবে ।",neutral
"সমাজে ঘুণে ধরে গেছে, রাজনীতিবিদরা কিছুই করতে পারবেন না। আমাদের নিজ নিজ বাড়ি হতে শুধ্ব হতে হবে।",neutral
সমাজ নিয়ে ভাবতে হলে ধরমকে প্রধান্ন দিতে হবে। কিন্তু সেতা বললে ত আবার মউল বাদি বলবেন।,neutral
"কানাডার এক শপিং মলে এক কেনাডীয় দম্পতি ঢুকেছেন কেনা কাটার জন্য। সঙ্গে বছর দেড়েকের বাচ্চা। কী যে হলো সে ভীষণ অতীষ্ঠ হয়ে চেচামেচা শুরু করলো। ছেলেটির মা তাকে বাইরে নিয়ে এলো। সে তখনও চেঁচিয়ে কাঁদছে  মহিলা নিচু গলায় বললো , শোন ছেলে , তুমি যদি তোমার বাবা আসা পর্যন্ত চুপ করে থাকো তোমাকে উমুক জিনিসটা (কী জিনিস আমি বুঝতে পারিনি ) কিনে দিবো। সঙ্গে সঙ্গে ছেলেটা চুপ। ছেলেটা শর্ত পূরণ করলো তখন তাকে তার পছন্দের জিনিসটা দেওয়া হলো। ব্যাপারটা আমার ভালো লেগেছিলো।",neutral
ধর্মীয় কথা অনুশাসনের বলা যাবে না কারণ চেতনাধারিরা আবার মৌলবাদী+জংগী ট্যাগ দিয়ে দিবে !,neutral
"হতে পারে ঐশি মাদকাগ্রস্হ কিন্তূ আপন পিতামাতাকে হত্যা করতে পারে মেনেনিতে কষ্ট হচ্ছে , পুলিস কে ঘটনার আরো গভীরে যেয়ে প্রকৃত সত্য উদ্বঘাঠন করতে হবে ,হয়তো নিজেদের নিরাপত্বার কথাভেবে সত্যগোপন করছে ।",neutral
সমাজ নিয়ে ভাববে কে ? দেশের সমাজপতিরা তো ২ ভাগে ভিভৎ,neutral
১০০ % খাটি কথা । এ দুইজন কে দেশের বাইরে রেখে আশা দরকার।,neutral
দেখার কি কেউ নেই?,neutral
আমি দুঃখিত,neutral
"কমিশনের কিছু করার নাই, চেয়ে চেয়ে দেখা ছাড়া",neutral
তারেক রহমান যথাসময়ে বাংলাদেশে আসবে।,neutral
বঙ্গবন্ধুর সাথে জিয়ার তুলনা শুধু মাত্র মূর্খরাই দিতে পারে। দেশের রাষ্ট্রপতি ও সেনাবাহিনীর সুপ্রিম কমান্ডারের সঙ্গে একজন মেজরের তুলনা আসে না। একই সাথে কে দেশী কে বিদেশী এই ধরনের ইস্যু নিয়ে নাড়াচাড়ায় বিএনপির আদর্শ বিজেপি।,neutral
গণতন্ত্র নিয়ে আসুন!,neutral
"গণতন্ত্র ঠিকই আছে,শুধু যাদের গদি নাই তারাই এক প্যাচাঁল পারছে।",neutral
তাকে দেশে আনার দরকার নাই।,neutral
লন্ডনে তো গণতন্ত্রও পাওয়া যায়,neutral
"জ্বীনা, তবে ছাএশিবির পরিচালনা করে।",neutral
"দেশে গনতন্ত্র বিরাজমান। শুধু যাদের গদি নাই, তারাই এ প্যাচাল পারছে।",neutral
"তাইলে তো কুনো প্রবলেম নাই, ছাত্রলীগ হইলে তাও ফুলের মালার দাম চাইতাম",neutral
অবাক লাগে ব্রিটেনের মত দেশে তারেকের মত লোককে কিভাবে থাকতে দেয়। আশা করি তারা প্রসেসিং শুরু করবে।,neutral
ঠিক বলেছেন মাননীয় প্রধানমন্ত্রী।,neutral
গনতন্ত্র ফিরিয়ে দিলে হবে? দেশের মান ক্ষুন্য হবেনা?,neutral
একটা সুষ্ঠ নির্বাচনের ব্যবস্থা করেন,neutral
তাই তো মশাই!সু-শাসনের নছিয়ত তো করবেন আপনারা!আপনাদের সু-শাসন ইতিহাসের পাতায় লিপিবদ্ধ থাকবেই।,neutral
তাকে দ্রুত দেশে ফিরিয়ে এনে জেলে রাখার ব্যবস্থা করুন।,neutral
আপনার দলের লোকজনের বিরুদ্ধে কি ব্যবস্থা নিয়েছেন?,neutral
ক্ষমতা ধরে রাখতে এখন বংগবন্ধুর খুনিদের চাইতেও তারেক গুরুত্বপূর্ণ!,neutral
"তারেক মুচলেকা দিছে রাজনীতি করবে না, ষড়যন্ত্র করবে না এই মুচলেকা সে দেয় নাই!",neutral
"বিএনপি রাজনীতিতে সফল হবে না, প্রথমত দলীয় প্রধানের পারটাইম রাজনীতি আর দ্বিতীয়ত দলটির ফেরারী অপর প্রধান নেতাটির মাতলামি।",neutral
"হলমার্ক, রিজার্ভ, ডেসটিনি এ গুলো বাদ গেল কেন?",neutral
"তাঁর যোগ্যতা আছে বলেই তো লিগ তাঁর পিছে লেগেছে-বীরের বেশে ফিরবে, সব অন্যায় অপবাদ পায়ে দলিয়ে।",neutral
ভালোই বলেছেন!,neutral
"বিএনপিকে দেউলিয়াসর্বস্ব দল হিসেবে উল্লেখ করে আওয়ামী লীগ সভাপতি বলেন, তারা কীভাবে একজন পলাতক আসামিকে দলের চেয়ারম্যান মনোনীত করে। যেভাবে আপনি পতিত স্বৈরাচার খ্যাত একজন দন্ডিত আসামীকে আপনার বিশেষ উপদেস্টা এবং একজন সাজাপ্রাপ্ত আসামীকে মন্ত্রি করেছেন এতে নিশ্চয়ই দেশের ইমেজ খব বৃদ্ধি পেয়েছে?আপনি আচারি ধর্ম পরকে শেখাও",neutral
আইনের হাত তারেকের অপরাধের থেকে লম্বা।,neutral
জেলের ভাত খাওয়ার জন্যে বুঝি কেয়ার টেকার ফিরিয়ে আনবে?সে গুঁড়ে বালি।,neutral
তারেক রহমান কোন যোগ্যতায় বিএনপির ভারপ্রাপ্ত চেয়ারম্যান?,neutral
দেশের একমাত্র সমস্যা এখন তারেক রহমান,neutral
একে যত দ্রুত সম্ভব ফিরিয়ে এনে বিচার করা দরকার।,neutral
"খালেদা-তারেক শুধু বিএনপি’র নয়, গোটা দেশের সবচে বড় সমস্যা।এদের যেভাবে উত্থান, পতন অবশ্যাম্ভাবী",neutral
মন্তব্য করলাম না।,neutral
"একাত্তরের ঘাতকদের আশ্রয় কিন্তু এই ব্রিটেনই দিয়েছিল, আবার ২১শে আগেষ্টের গ্রেনেড হামলার মুল পরিকল্পনাকারি তারেখ রহমানকে আশ্রয় দিয়েছে এই ব্রিটেন। এরাই কিনা সু-শাসনের নছিয়ত করে।",neutral
তারেক রহমান লন্ডনে বসে কি ছাত্রলীগ পরিচালনা করে?,neutral
তারেকের জন্য সৌদি ছাড়া পথ নাই!,neutral
"আমরা চাই তারেক নিজেই আসুক, সে প্রমান করুক দুর্নীতি করে নাই।",neutral
দেশে সকল অপরাধের বিচার ও সাজা নিশ্চিত রাখা জুরুরী।,neutral
আচ্ছা!ফেয়ার ইলেকশনের আগে কি?,neutral
একটা সুষ্ঠ নির্বাচনের ব্যবস্থা করেন।,neutral
বিদেশে কোটি কোটি পাচার হওয়া টাকা যদি ফিরিয়ে আনা যেত!,neutral
"যুদ্ধ অপরাধ, জাতীর পিতার খুনিরা কই? তাদের ফিরিয়ে আনছেননা? না কি এখন আওয়ামিলীগের আজরাইল?",neutral
জঙ্গি ও শিবির পরিচালনা করে।,neutral
জনগণ যেন নির্ভয়ে ভোট দিতে পারে।,neutral
ভালভাবে নির্বাচন দেন।,neutral
বঙ্গবন্ধুর খুনীদের পারবেন না? এই মূহূর্তে অবশ্য সেটা খুব গুরুত্বপূর্ণ না। কারণ তারা আপাততঃ ক্ষমতার জন্য হুমকি না। ক্ষমতার হুমকিগুলো আগে দূর করতে হবে। তাই খালেদা ও তারেককে আগে নিষ্ক্রিয় করতে হবে।,neutral
আইনকে তার নিজস্ব গতিতে চলতে দেওয়া হোক।,neutral
দেশের প্রশাসন নিরপেক্ষ না। এমতাবস্থায় তারেক জিয়া দেশে এসে কার কাছে প্রমাণ করবে যে সে দুর্নীতি করেনি ?,neutral
সেই ২১ আগস্টের কারিগর বিএনপির রা আজ আমাদের গনতন্ত্রের ছবক শেখায় গ্রেনেড হামলাকারি দল হিসাবে বিএনপির এদেশে রাজনীতি করার অধিকার থাকে না।,neutral
লিটনের প্রথম শ্রেণির ক্রিকেটে গড় ৪৯.৬৭; ১৩টা সেঞ্ছুরি; সর্বচ্চ ২৭৪; বাংলাদেশের সর্বকালের সব খেলোয়ার দের মধ্যে এটা টপ ৫ এর মধ্যে হবে। এরপরও তাঁকে বাদ দিয়ে টেস্ট দল চিন্তা করা ঠিক হবে?,neutral
আছে তো এমপি মাশরাফি।,neutral
এই শক্তির জোগান দিচ্ছে রিয়াল আর মিডিয়াতে বিভিন্ন যুক্তি দিয়ে আলোচনা জিইয়ে রাখছে মার্কা।,neutral
দুবাইয়ের স্পোর্ট ৩৬০ এ ক্রিকেট ছাড়াও ফুটবল টেনিসের খবরও পাওয়া যায়।মান ভালো বাজেট বেশি।,neutral
পাকিস্তান চিন দেশে গাধা রপ্তানি করে বিদেশি মুদ্রা আয় করে ।,neutral
"যেহেতু একজন অস্ট্রেলিয়ান প্লেয়ার বলেছে, তাই মেনে নিচ্ছি",neutral
"ঠিক যেমন দন ব্যাডমানেরও একই মানের বোলার ফেস না করেই সর্ব কালের সেরা ক্রিকেটার এর তকমা পাওয়া, টাই না?  কোথাকার।",neutral
"দুই টেস্ট, পাঁচ ওয়ানডে আর এক টি-টোয়েন্টি খেলতে দক্ষিণ আফ্রিকা দল এখন শ্রীলঙ্কায়।",neutral
শুরু হয়ে গেছে।,neutral
তিন থেকে চার নম্বর সেঞ্চুরিতে যেতে সময় নিয়েছেন ৯ বছর।,neutral
"এই পিচে ২৫৬ চ্যালেঞ্জিং স্কোর। তার উপর আবার রশিদ, মুজিবের মত কোয়ালিটি স্পিনার। আমরা সবাই মোমিনুল, সাকিব,মাহমুদুল্লাহ, মিঠুনদের দিকে তাকিয়ে রইলাম।",neutral
"ব্যাট্সম্যান রশিদ খানেরই জবাব নেই বাংলাদেশের কাছে, বোলার রশিদ খানের থাকবে কিনা আল্লাহই জানে",neutral
ওপেনিং আজকে যদি ব্যর্থ হয় তাহলে ম্যাচে জিততে পারবে না. বোলিং এ আজকে মাশরাফি ভাইকে আরো সতর্ক হওয়া উচিত ছিল. একজন বলার মার্ খাবার পরও তাকে বোলিং করিয়েছেন! যেখানে কিছু বলার রান কম দিয়েছেন তাদের মাশরাফি কন্টিনিউ করেননি!আফগানিস্তান শ্রীলংকার খেলা কেমন হয়েছে সবাই জানেন। শ্রীলংকার মত ব্যাটিং না করলেই ভাল বাংলাদেশের জন্য।আবারো উল্লেখ করছি ওপেনিং স্ট্যান্ড বা পার্টনারশিপ জরুরি এই ম্যাচ বের করে আনার জন্যে।,neutral
আপনি বলতে পারেন না যে কাপ টা ব্রাজিলের বা জার্মানির ঘরে যাবে.। সময় হলে জানা যাবে ।,neutral
প্রথম দুটি বিশ্বকাপ খেলে মাত্র একটি জয় পাওয়া ভারতের কাছে অস্ট্রেলিয়া সিরিজ থেকে প্রাপ্তি নেহাৎ কম নয়।,neutral
"শেষ কয়েকটি টেস্টের মধ্যে এই  প্রথম বার কোহলি প্রায় পারফেক্ট টীম সিলেক্ট করেছেন । এই কথা গাভাস্কার, গাঙ্গুলী, লক্ষণ , ভন অনেকদিন আগে থাকতেই বলছেন যে ভুলভাল সিলেকশনের জন্য ক্লোস ম্যাচ হারতে হচ্ছে ভালো টীম থাকা সত্ত্বেও । ঋষভ এর জায়গাতে  পার্থিব এলেই এটা হয়তো ফুল পারফেক্ট টীম হতো । তাতে হনুমা বিহারীকে অনভ্যস্ত পসিশনে খেলে নিজের উইকেট টা বিসর্জন দিতে হতো না । পার্থিব কিপার হিসাবে পন্থের থেকে এই কন্ডিশনে খুব পিছিয়ে নয় এবং টেস্ট উপযোগী ব্যাটিংটাও করে দিতে পারে । তবে এই পিচে ৪৫০+ এর কম রান হলে যেটা হয়তো একটু মুশকিল",neutral
এখনও চার দিনের খেলা বাকি ।হনুমা বিহারি মাত্র  ৮ রান করলেও ৬৬ বল খেলেছে । তাছাড়া সেওপেনিং ব্যাটসম্যানও নয় ।,neutral
কোহলির আরও একটি সেন্সুরির অপেক্ষায় আছিবিবেক সাহেবকে পাওয়া যাচ্ছেনাতার মনে হয় ইতিমধ্যেই  শুরু হয়ে গেছে?,neutral
একটু জলপাই কোথায় বলতে পারেন?!,neutral
উনি অলরেডি সিরিয়া থেকে ট্রেনিং নিয়ে এসেছেন।,neutral
জানুয়ারিতে ত্রিদেশীয় সিরিজের ফাইনালে চোট পেয়েছিলেন বাঁ হাতের কড়ে আঙুলের গোড়ায়।জানুয়ারি থেকে অক্টোবর। মাঝখানে ৯ মাসের অবহেলার ইতিহাস। এখন বলির পাঠা ফিজিও। সামনে নির্বাচন। এখনি অবসরে যাওয়ার সুযোগ।,neutral
আশা করি সমালোচকদের মুখ এবার বন্ধ হবে,neutral
চীনের বার্ডস নেস্ট বা পাখির নীড়ের মতো হবে কি নকশা?,neutral
"মেসি 26 বছর বয়সে 461 ম্যাচে মোট  গোল করেছে  348 টি এসিস্ট করেছে 138 এবং ব্যালন ডি অর জিতেছে  4 টি গোল্ডেন শু জিতেছে 3 টি. .রোনালদো 26 বছর বয়সে ম্যাচ খেলেছে 471 টি  গোল করেছে 213 টি . এসিস্ট করেছে 89 টি , ব্যালন ডি অর 1টি গোল্ডেন শু 1টিনেইমার ম্যাচ খেলেছে 520 টি গোল করেছে 321 টি এসিস্ট করেছে করেছে 171 টি. ব্যালন ডি অর এবং গোল্ডেন শু এখনো   জিততে পারেননি .",neutral
"শুধু গোল সংখ্যায় এগিয়ে, তবেনেইমারের ৫৩ গোলের ৩৬টিই ফ্রেন্ডলি ম্যাচেপ্রতিযোগিতামূলক ম্যাচে গোল মোটে ১৭টি।অন্যদিকে জাতীয় দলে মেসির প্লেয়িং রোল পুরোপুরি ভিন্ন",neutral
আর্জেন্টিনাইন সাপোর্টারদের দৈনিকওরাই পরুক নিউজ,neutral
ডি মারিয়ার হ্যাটট্রিকে আমি দারুণ খুশি। সে স্কোয়াডে কিংবা প্রথম একাদশে থাকতেই পারে।' এর মানে হল দ্বিতীয় সারির একটি দলের বিরুদ্ধে হ্যাট্রিক করে ডি মারিয়া দলটির প্রাণভোমরা হয়ে গেছে নেইমার সে আবার কে? আর তদুপরি দলে ছিল মেসির পর ফুটবল বিশ্বের এবং সব্বকালের দ্বিতীয় সেরা খেলোয়ার এডিসন কাভানি দ্য আনবিটেবল তাকে হাইলাইট করতে ভুলে গেছেন খুবই কষ্ট পাইলাম,neutral
সারাবছরে এতগুলো বল খেলার কেউ কি আছে বাংলাদেশে??? প্লিস কেউ বলুন।,neutral
মৃত্যুকে কেউ কি ফাঁকি দিতে পারবে ? মৃত্যু তো সময় মত সামনের দিক থেকে মোলাকাত করবে।,neutral
"লুং গি ওয়ালা ভাই , পিচ কিউরেটরের বক্তব্য জানতে বেশি আগ্রহী।",neutral
বিদেশি দলকে ছেলেভুলানো ছড়া কয় গাপটিল। ভিতরে ভিতরে জিতব ভালই জানে।,neutral
অনিচ্ছুক সাহেব মুশফিকের জন্যই আজ এলিমেনেটর ম্যাচ খেলতে পেরেছে চিটাগাং। এত বাজে একটা দল নিয়ে যে অধিনায়ক এলিমেনেটর ম্যাচ খেললো তাকে নেতৃত্ব দিতে ব্যার্থ বলছেন!,neutral
যে টিম এতদূর আসবেতো দূরের কথা মুশফিক না থাকলে একটা ম্যাচও জিততে পারতো কিনা সেই সন্দেহ,neutral
"মিঃ অনিচ্ছুক, এলিয়েনকে অবশ্যই একদিন থামতে হবে",neutral
ভালো ফিনিসিং এর অভাবে ভুগেছে সেভিয়া।,neutral
এবার লা লিগায় মনে হয় বার্সাকে কেউ হারাতে পারবে না???,neutral
"মি মুন্না, এখনো পৃথিবীর অত্যাধুনিক শহর গুলোতে হাজার হাজার ইঁদুর, তেলাপোকা, ছারপোকা বসবাস করে, তাতে নাগরিকদের ক্ষতি ছাড়া লাভ কিছুই হয় না, সুতরাং সংখ্যাটা হাজার নাকি লাখ তা দিয়ে কিছুই আসে যায় না।",neutral
"ঠিক। ইঁদুর, তেলাপোকা, ছারপোকা উধাও হয়নি। ক্রিকেট বা টি-টোয়েন্টি ও শীগগির যাবে না। কিছু মানুষের হয়তো ব্যর্থ হতাশা বাড়বে।",neutral
"ঠিক। ইঁদুর, তেলাপোকা, ছারপোকা উধাও হয়নি। ক্রিকেট বা টি-টোয়েন্টি ও শীগগির যাবে না। পার্থক্য শুধু ক্রিকেট বা টি-টোয়েন্টি কোটি কোটি মানুষের বিনোদনের পাশাপাশি হাজার হাজার পরিবারের রুটি-রুজির ব্যবস্থা করছে। তবে তাতে ও কিছু মানুষের ব্যর্থ হতাশা হয়তো বাড়তেই থাকবে।",neutral
"কে ভালো, পরিসংখ্যান দেখে নিলেই হয়।",neutral
এই কারণেই আপনারা ছোট দল হয়েই রয়ে গেলেন। রাঙ্কিং এ ৮-৯ র নিচে নামলেন না। শিখলে কেউ ছোট হয় না। বুমরার কিছু শেখার থাকলে অবশ্যই শিখবে যেটা তাকে আরো ধারালো হতে সাহায্য করবে।,neutral
মনের ভূত যেঁকে বসেছে।,neutral
"জিম্বাবুয়ের স্পিনাররা দাপট দেখাচ্ছে সেই ভাবে, তবে আমাদের পেসার তাইজুলও কিন্তু কম যায়নি",neutral
"আসল কথা হলো জিম্বাবুয়ের সাথে যেতেও ভালো লাগে না, পারলেও ভালো লাগে না, অতএব বেশি মাথা ঘামাই না, এই সিরিজ নিয়ে দেখা যাক পরের সিরিজ গুলোতে কি করে।",neutral
"মাহমুদুল্লাহ একাদশ নির্বাচনে ভুল করেছে। পেসারদের ঘুরিয়ে ফিরিয়ে ব্যবহার করেনি। দুজন বাহাতি স্পিনার, একজন টি টুয়েন্টির উপযুক্ত, খেলিয়েছে।  পাচজন বোলার খেলানো উচিত ছিল।   দূজন পেসার, দূজন স্পিনার,    একজন অলরাউন্ডার,  নিয়ে খেলা উচিত ছিলো।",neutral
"বাংলাদেশ দলের ৬৮তম টেস্ট খেলোয়াড়ও  মমিনুল  , সব সংস্করণেই তাঁরও  জার্সি নম্বর তাই ৬৮  .।",neutral
আমার ফেভারিট ভারত। ওরা যদি বাংলাদেশের সাথে খেলার ভয়কে জয় করতে পারে তবে তারা চ্যাম্পিয়ান হবে। পরিসংখ্যান সেটাই বলে।,neutral
"জিমবাবুয়ে বিশ্বকাপে নেই,আফগানিস্তানকে রাখতে পারেন ওই জায়গায়।",neutral
পাকিস্তানতো দুই ফরম্যাট মিলিয়েও তিনটি বিশ্বকাপ জয় করতে পারেনিসেখানে অস্ট্রেলিয়া হ্যাট্রিক চ্যাম্পিয়ন।,neutral
বাংলাদেশ  নয় পন্টিংয়ের বিশ্বকাপ ফেবারিট অস্ট্রেলিয়া  খবর এটা হওয়া উচিৎ ছিল । সাম্প্রতিক নিউজিল্যান্ডের সাথে ভারতের পারফর্মেন্স দেখে বুজা যায় এরা নিজ দেশ আর পাশের দেশ গুলোতে নিজেদের মত পিচ বানিয়ে দিলে উড়াতে পারে ।,neutral
এই নিউজিল্যান্ড কে বাংলাদেশ পেলে প্রতি ম্য়াচ এ হারাবে।,neutral
